Location,Crop,Variety,Phenological Stage,Risk Number,Stacked,Stacked Logic,Risk Category,Risk Icon,Risk Type (Internal use for parser development only),Variable,Aggregation,Comparator,Threshold,Variable Unit,Minimum Temporal Recurrence,Rolling Window,Consecutive,Yield Impact Type,Yield Impact (Minimum Recurrence Met/No Recurrence),Yield Impact After Minimum Recurrence (Only valid for case 2),Yield Impact Function Unit,Max Yield Impact,Start Month,Start Day,End Month,End Day,Risk Explanation,Subtitle (column editable),user
"[(Hassan, India)]",Potato,Processing/Table - Rainfed,Tuber Bulking,159,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,3,{},True,continuous,-10%,-3%,day,-30%,7.0,10.0,8.0,15.0,"3 consecutive days of max temperature above or equal to 35°C, Jul 10 to Aug 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Hassan, India)]",Potato,Processing/Table - Rainfed,Harvesting,160,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-2%,-0.5%,mm,-40%,8.0,15.0,9.0,15.0,"Total precipitation above or equal to 30mm, Aug 15 to Sep 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Chikbalapur, India)]",Potato,Processing/Table,Planting,161,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-5%,-0.5%,mm,-50%,11.0,1.0,12.0,31.0,"Total precipitation above or equal to 30mm, Nov 1 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Chikbalapur, India)]",Potato,Processing/Table,Vegetative growth,162,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,30,°C,7,{},True,continuous,-2%,-1%,day,-5%,12.0,1.0,1.0,31.0,"7 consecutive days of max temperature above or equal to 30°C, Dec 1 to Jan 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Chikbalapur, India)]",Potato,Processing/Table,Vegetative growth,163,True,AND,Extreme Heat and High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>=,90,%,3,{},True,continuous,-5%,-1%,day,-50%,12.0,1.0,1.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 1 to Jan 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Chikbalapur, India)]",Potato,Processing/Table,Vegetative growth,163,True,AND,Extreme Heat and High Humidity,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","14,17",°C,3,{},True,continuous,-5%,-1%,day,-50%,12.0,1.0,1.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 1 to Jan 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Planting,165,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-10%,-0.5%,mm,-80%,10.0,15.0,11.0,15.0,"Total precipitation above or equal to 30mm, Oct 15 to Nov 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Planting,166,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-20%,10.0,7.0,10.0,31.0,"5 consecutive days of max temperature above or equal to 35°C, Oct 7 to Oct 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Vegetative growth,167,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,max temperature,total # of days,<=,15,°C,10,{},True,continuous,-5%,-1%,day,-15%,11.0,15.0,12.0,15.0,"10 consecutive days of max temperature below or equal to 15°C, Nov 15 to Dec 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Vegetative growth,168,True,AND,Low Humidity and Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Vegetative growth,168,True,AND,Low Humidity and Frost,risk_low_humidity,Case 2: Days With Risk,humidity,total # of days,<=,50,%,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Vegetative growth,169,True,AND,Extreme Heat and High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>=,90,%,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Vegetative growth,169,True,AND,Extreme Heat and High Humidity,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","14,17",°C,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Tuber Bulking,170,False,{},Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-10%,-1%,day,-20%,1.0,1.0,1.0,20.0,"2 consecutive days of min temperature below or equal to 3°C, Jan 1 to Jan 20.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Harvesting,171,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-5%,-0.5%,mm,-40%,1.0,15.0,2.0,25.0,"Total precipitation above or equal to 30mm, Jan 15 to Feb 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Patiala, India)]",Potato,Seed ,Harvesting,172,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-10%,2.0,20.0,3.0,25.0,"5 consecutive days of max temperature above or equal to 35°C, Feb 20 to Mar 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Planting,173,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-10%,-0.5%,mm,-80%,10.0,15.0,11.0,15.0,"Total precipitation above or equal to 30mm, Oct 15 to Nov 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Planting,174,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-20%,10.0,7.0,10.0,31.0,"5 consecutive days of max temperature above or equal to 35°C, Oct 7 to Oct 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Vegetative growth,175,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,max temperature,total # of days,<=,15,°C,10,{},True,continuous,-5%,-1%,day,-15%,11.0,15.0,12.0,15.0,"10 consecutive days of max temperature below or equal to 15°C, Nov 15 to Dec 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Vegetative growth,176,True,AND,Low Humidity and Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Vegetative growth,176,True,AND,Low Humidity and Frost,risk_low_humidity,Case 2: Days With Risk,humidity,total # of days,<=,50,%,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Vegetative growth,177,True,AND,Extreme Heat and High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>=,90,%,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Vegetative growth,177,True,AND,Extreme Heat and High Humidity,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","14,17",°C,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Tuber Bulking,178,False,{},Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-10%,-1%,day,-20%,1.0,1.0,1.0,20.0,"2 consecutive days of min temperature below or equal to 3°C, Jan 1 to Jan 20.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Harvesting,179,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-5%,-0.5%,mm,-40%,1.0,15.0,2.0,25.0,"Total precipitation above or equal to 30mm, Jan 15 to Feb 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jalandhar, India)]",Potato,Seed ,Harvesting,180,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-10%,2.0,20.0,3.0,25.0,"5 consecutive days of max temperature above or equal to 35°C, Feb 20 to Mar 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Planting,181,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-10%,-0.5%,mm,-80%,10.0,15.0,11.0,15.0,"Total precipitation above or equal to 30mm, Oct 15 to Nov 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Planting,182,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-20%,10.0,7.0,10.0,31.0,"5 consecutive days of max temperature above or equal to 35°C, Oct 7 to Oct 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Vegetative growth,183,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,max temperature,total # of days,<=,15,°C,10,{},True,continuous,-5%,-1%,day,-15%,11.0,15.0,12.0,15.0,"10 consecutive days of max temperature below or equal to 15°C, Nov 15 to Dec 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Vegetative growth,184,True,AND,Low Humidity and Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Vegetative growth,184,True,AND,Low Humidity and Frost,risk_low_humidity,Case 2: Days With Risk,humidity,total # of days,<=,50,%,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Vegetative growth,185,True,AND,Extreme Heat and High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>=,90,%,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Vegetative growth,185,True,AND,Extreme Heat and High Humidity,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","14,17",°C,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Tuber Bulking,186,False,{},Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-10%,-1%,day,-20%,1.0,1.0,1.0,20.0,"2 consecutive days of min temperature below or equal to 3°C, Jan 1 to Jan 20.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Harvesting,187,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-5%,-0.5%,mm,-40%,1.0,15.0,2.0,25.0,"Total precipitation above or equal to 30mm, Jan 15 to Feb 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Jagadhari, India)]",Potato,Seed ,Harvesting,188,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-10%,2.0,20.0,3.0,25.0,"5 consecutive days of max temperature above or equal to 35°C, Feb 20 to Mar 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Planting,189,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-10%,-0.5%,mm,-80%,10.0,15.0,11.0,15.0,"Total precipitation above or equal to 30mm, Oct 15 to Nov 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Planting,190,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-20%,10.0,7.0,10.0,31.0,"5 consecutive days of max temperature above or equal to 35°C, Oct 7 to Oct 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Vegetative growth,191,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,max temperature,total # of days,<=,15,°C,10,{},True,continuous,-5%,-1%,day,-15%,11.0,15.0,12.0,15.0,"10 consecutive days of max temperature below or equal to 15°C, Nov 15 to Dec 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Vegetative growth,192,True,AND,Low Humidity and Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Vegetative growth,192,True,AND,Low Humidity and Frost,risk_low_humidity,Case 2: Days With Risk,humidity,total # of days,<=,50,%,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Vegetative growth,193,True,AND,Extreme Heat and High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>=,90,%,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Vegetative growth,193,True,AND,Extreme Heat and High Humidity,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","14,17",°C,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Tuber Bulking,194,False,{},Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-10%,-1%,day,-20%,1.0,1.0,1.0,20.0,"2 consecutive days of min temperature below or equal to 3°C, Jan 1 to Jan 20.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Harvesting,195,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-5%,-0.5%,mm,-40%,1.0,15.0,2.0,25.0,"Total precipitation above or equal to 30mm, Jan 15 to Feb 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Panipat, India)]",Potato,Seed ,Harvesting,196,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-10%,2.0,20.0,3.0,25.0,"5 consecutive days of max temperature above or equal to 35°C, Feb 20 to Mar 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Planting,197,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-10%,-0.5%,mm,-80%,10.0,15.0,11.0,20.0,"Total precipitation above or equal to 30mm, Oct 15 to Nov 20.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Planting,198,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-20%,10.0,15.0,11.0,5.0,"5 consecutive days of max temperature above or equal to 35°C, Oct 15 to Nov 5.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Vegetative growth,199,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,max temperature,total # of days,<=,15,°C,10,{},True,continuous,-5%,-1%,day,-15%,11.0,20.0,12.0,20.0,"10 consecutive days of max temperature below or equal to 15°C, Nov 20 to Dec 20.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Vegetative growth,200,True,AND,Low Humidity and Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Vegetative growth,200,True,AND,Low Humidity and Frost,risk_low_humidity,Case 2: Days With Risk,humidity,total # of days,<=,50,%,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,12.0,31.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 3°C, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Vegetative growth,201,True,AND,Extreme Heat and High Humidity and Low Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>=,90,%,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90% and humidity below or equal to 50%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Vegetative growth,201,True,AND,Extreme Heat and High Humidity and Low Humidity,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","14,17",°C,3,{},True,continuous,-5%,-1%,day,-50%,12.0,10.0,12.0,31.0,"3 consecutive days of mean temperature between 14 and 17°C and humidity above or equal to 90% and humidity below or equal to 50%, Dec 10 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Tuber Bulking,202,False,{},Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,3,°C,2,{},True,continuous,-10%,-1%,day,-20%,1.0,1.0,1.0,25.0,"2 consecutive days of min temperature below or equal to 3°C, Jan 1 to Jan 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Harvesting,203,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-5%,-0.5%,mm,-40%,1.0,15.0,2.0,25.0,"Total precipitation above or equal to 30mm, Jan 15 to Feb 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Bulandsehar, India)]",Potato,Seed ,Harvesting,204,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-10%,2.0,20.0,3.0,25.0,"5 consecutive days of max temperature above or equal to 35°C, Feb 20 to Mar 25.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Badaun, India)]",Potato,Processing/Table,Planting,205,False,{},High Precipitation,risk_flood,Case 1: Simple Aggregation,precipitation,total of variable,>=,30,mm,1,{},True,continuous,-10%,-0.5%,mm,-80%,10.0,20.0,11.0,20.0,"Total precipitation above or equal to 30mm, Oct 20 to Nov 20.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Badaun, India)]",Potato,Processing/Table,Planting,206,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>=,35,°C,5,{},True,continuous,-5%,-1%,day,-20%,10.0,25.0,11.0,15.0,"5 consecutive days of max temperature above or equal to 35°C, Oct 25 to Nov 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Badaun, India)]",Potato,Processing/Table,Vegetative growth,207,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,max temperature,total # of days,<=,15,°C,10,{},True,continuous,-5%,-1%,day,-15%,12.0,1.0,12.0,31.0,"10 consecutive days of max temperature below or equal to 15°C, Dec 1 to Dec 31.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
"[(Badaun, India)]",Potato,Processing/Table,Vegetative growth,208,True,AND,Low Humidity and Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<=,4,°C,2,{},True,continuous,-15%,-10%,day,-80%,12.0,10.0,1.0,15.0,"2 consecutive days of humidity below or equal to 50% and min temperature below or equal to 4°C, Dec 10 to Jan 15.",,s341gKtR5gQXUgh2rwHNOgBPAqF2
